gid;ad_code;ad_ban_id;ad_nomvoie;ad_fantoir;ad_numero;ad_rep;ad_insee;ad_postal;ad_alias;ad_nom_ld;ad_x_ban;ad_y_ban;ad_commune;ad_section;ad_idpar;ad_x_parc;ad_y_parc;ad_nat;ad_nblhab;ad_nblpro;ad_nbprhab;ad_nbprpro;ad_rivoli;ad_hexacle;ad_hexaclv;ad_distinf;ad_isole;ad_prio;ad_racc;ad_batcode;ad_nombat;ad_ietat;ad_itypeim;ad_imneuf;ad_idatimn;ad_prop;ad_gest;ad_idatsgn;ad_iaccgst;ad_idatcab;ad_idatcom;ad_typzone;ad_comment;ad_geolqlt;ad_geolmod;ad_geolsrc;ad_creadat;ad_majdate;ad_majsrc;ad_abddate;ad_abdsrc;nom_sro;nb_prises_totale;statut;cas_particuliers;nom_id;nom_pro;x;y;potentiel_ftte;geom
1004;AD700BE0005608;ADRNIVX_0000000278279996;Rue des Fleurs;0127;28;;70026;70100;;;894634.503184256;6710861.99539095;Arc-lès-Gray;;20187000260000C0699;894650.657782893;6710885.20844747;;1;0;1;0;;;;31;f;;7;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01E;1;E;;2762;;894657.15069555;6710881.45477973;0;01010000206A08000096F7274D824D2B41701C1B5D98995941
1005;AD700BE0005609;ADRNIVX_0000000278279993;Rue des Fleurs;0127;26;;70026;70100;;;894630.033865118;6710851.17872989;Arc-lès-Gray;;20187000260000C0700;894655.282196645;6710860.2147157;;1;0;1;0;;;;29;f;;7;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01E;1;E;;2761;;894659.199808633;6710867.42623632;0;01010000206A0800002E514D66864D2B41B17447DB94995941
1006;AD700BE0005610;ADRNIVX_0000000278279991;Rue des Fleurs;0127;24;;70026;70100;;;894609.330807113;6710825.15891287;Arc-lès-Gray;;20187000260000C0701;894659.813389869;6710833.54508235;;1;0;1;0;;;;56;f;;7;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01E;1;E;;2781;;894664.401403381;6710836.68954008;0;01010000206A08000074BE84CD904D2B41B46C212C8D995941
1007;AD700BE0005611;ADRNIVX_0000000278280004;Rue des Fleurs;0127;37;;70026;70100;;;894624.031753562;6710852.64946495;Arc-lès-Gray;;20187000260000C0717;894603.378953429;6710855.24588674;;1;0;1;0;;;;22;f;;7;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01E;1;E;;2782;;894602.45513865;6710859.86028032;0;01010000206A080000E5EE07E9144D2B412FD50EF792995941
1008;AD700BE0005612;ADRNIVX_0000000278279989;Rue des Fleurs;;22;;70026;70100;;;894592.409027892;6710801.04133688;Arc-lès-Gray;;20187000260000C0702;894625.639537815;6710826.82060395;;1;0;1;0;;;;18;f;;7;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01E;1;E;;1206;;894629.881729142;6710834.95567516;0;01010000206A080000880072C34B4D2B4126C829BD8C995941
1009;AD700BE0005613;ADRNIVX_0000000278280003;Rue des Fleurs;0127;35;;70026;70100;;;894600.006217299;6710824.52022133;Arc-lès-Gray;;20187000260000C0718;894584.114845165;6710829.64185811;;1;0;1;0;;;;26;f;;7;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01E;1;E;;2790;;894576.604788992;6710830.69982491;0;01010000206A08000019E7A635E14C2B416DEEC9AC8B995941
1010;AD700BE0005614;ADRNIVX_0000000278280001;Rue des Fleurs;0127;33;;70026;70100;;;894586.003436057;6710798.71982906;Arc-lès-Gray;;20187000260000C0719;894571.163283473;6710800.98161786;;1;0;1;0;;;;37;f;;7;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01E;1;E;;2780;;894566.516847662;6710804.06135484;0;01010000206A080000B741A008CD4C2B41D63CED0385995941
1011;AD700BE0005615;ADRNIVX_0000000278279987;Rue des Fleurs;;20;;70026;70100;;;894592.371600419;6710772.25245259;Arc-lès-Gray;;20187000260000C0703;894608.334568926;6710800.92941003;;1;0;1;0;;;;37;f;;7;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01E;1;E;;2698;;894617.429426562;6710805.00709934;0;01010000206A08000063CCDDDB324D2B41C750744085995941
1012;AD700BE0005622;ADRNIVX_0000000278279980;Rue des Fleurs;0127;12;;70026;70100;;;894566.210289323;6710708.04111418;Arc-lès-Gray;;20187000260000C0595;894571.91833241;6710699.23728547;;1;0;1;0;;;;20;f;;7;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01E;1;E;;2676;;894576.289540825;6710702.5514452;0;01010000206A080000ECB13E94E04C2B41D1E04AA36B995941
1013;AD700BE0005626;ADRNIVX_0000000278280028;Rue des Lilas;0213;4;;70026;70100;;;894607.225452667;6710633.91329191;Arc-lès-Gray;;20187000260000C0591;894610.43176597;6710622.77921135;;1;0;1;0;;;;24;f;;7;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01E;1;E;;2672;;894607.341485232;6710627.20713339;0;01010000206A080000FF26D7AE1E4D2B416AAC41CD58995941
1014;AD700BE0005629;ADRNIVX_0000000278280033;Rue des Lilas;0213;10;;70026;70100;;;894620.870310747;6710659.14624259;Arc-lès-Gray;;20187000260000C0569;894633.942052797;6710664.05867305;;1;0;1;0;;;;22;f;;7;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01E;1;E;;2725;;894630.985097725;6710658.73195005;0;01010000206A0800009DBA5EF84D4D2B410545D8AE60995941
1015;AD700BE0005630;ADRNIVX_0000000278279977;Rue des Fleurs;0127;6;;70026;70100;;;894569.803896906;6710565.99893022;Arc-lès-Gray;;20187000260000C0559;894585.252925832;6710570.56720984;;1;0;1;0;;;;16;f;;7;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01E;1;E;;2703;;894588.426595238;6710574.08781733;0;01010000206A080000E6B06ADAF84C2B418FCC9E854B995941
1016;AD700BE0005633;ADRNIVX_0000000278280038;Rue des Roses;0356;14;;70026;70100;;;894640.265632637;6710540.96272586;Arc-lès-Gray;;20187000260000C0574;894651.580288651;6710547.56556925;;1;0;1;0;;;;9;f;;1;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01E;1;E;;2712;;894648.323746886;6710548.55271583;0;01010000206A080000DE26C2A5704D2B413BB25F2345995941
1017;AD700BE0005634;ADRNIVX_0000000278280040;Rue des Roses;0356;18;;70026;70100;;;894630.536540182;6710577.99032855;Arc-lès-Gray;;20187000260000C0572;894642.037358737;6710592.80904635;;1;0;1;0;;;;24;f;;1;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01E;1;E;;2722;;894645.801761553;6710597.73142982;0;01010000206A080000857D809A6B4D2B4103BFCF6E51995941
1018;AD700BE0005657;ADRNIVX_0000000278283581;Quai Villeneuve;0650;15;BIS;70279;70100;;;894632.128574193;6708809.10997311;Gray;;2018700279000AE0447;894630.03248821;6708846.55209563;;3;0;3;0;;;;21;f;;2;;;;I;;;;;;;;;;;;;;2018-06-15 00:00:00;;;;;N070GAY_S01E;3;C;;;;894610.87346945;6708827.38196042;0;01010000206A080000476337BF254D2B411B0A72D896975941
1019;AD700BE0005677;ADRNIVX_0000000278274474;Grande Rue;0078;12;;70371;70100;;;898516.109288752;6715160.80114828;Montureux-et-Prantigny;;;;;;1;0;1;0;;;;13;f;;1;;;;P;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01E;1;E;;43319;;898505.61900356;6715145.96004102;0;01010000206A080000D908EE3C936B2B41E04F717DC29D5941
1020;AD700BE0005691;ADRNIVX_0000000278273787;Rue de la Prairie;0168;11;;70546;70180;;;899653.061456747;6716505.52929428;Vereux;;;;;;1;0;1;0;;;;16;f;;1;;;;P;;;;;;;;;;;;;;2018-06-18 00:00:00;;;;;N070GAY_S01E;1;E;;57017;;899669.120886113;6716511.09750622;0;01010000206A080000DDC8E43DAA742B41B78A3DC6179F5941
1021;AD700BE0005747;ADRNIVX_0000000354866212;Quai de l'Écluse;0144;2;;70279;70100;;;895172.817558097;6708761.69761102;Gray;;2018700279000AE0442;895175.074059282;6708759.83617334;;2;1;2;1;;;;5;f;;2;;;;I;;;;;;;;;;;;;;2018-06-18 00:00:00;;;;;N070GAY_S01E;3;E;;18362;Entreprises;895179.409985821;6708759.72043446;1;01010000206A08000057A9E9D196512B4124991BEE85975941
1022;AD700BE0005753;ADRNIVX_0000000278282044;Rue Pierre Pezet;0240;11;;70026;70100;;;894674.999165002;6709641.23754996;Arc-lès-Gray;;2018700026000AB0030;894653.303792889;6709667.99989478;;1;0;1;0;;;;36;f;;7;;;;P;;;;;;;;;;;;;;2018-06-18 00:00:00;;;;;N070GAY_S01E;1;E;;2732;;894653.96040326;6709660.82739259;0;01010000206A080000DFF9B9EB7B4D2B410E00F43467985941
1023;AD700BE0005754;ADRNIVX_0000000278281864;Avenue Jean Jaurès;0200;1;;70026;70100;;;894918.029555115;6709498.70392707;Arc-lès-Gray;;2018700026000AB0155;894899.926613078;6709486.55889296;;1;0;1;0;;;;18;f;;1;;;;P;;;;;;;;;;;;;;2018-06-18 00:00:00;;;;;N070GAY_S01E;1;E;;2646;;894909.582298577;6709491.40199459;0;01010000206A080000020A232A7B4F2B418747BAD93C985941
1024;AD700BE0005756;ADRNIVX_0000000278281915;Rue Bec;0040;19;;70026;70100;;;894884.676584838;6709416.91666124;Arc-lès-Gray;;2018700026000AB0159;894886.380764546;6709429.37031976;;3;0;3;0;;;;13;f;;2;;;;I;;;;;;;;;;;;;;2018-06-18 00:00:00;;;;;N070GAY_S01E;3;E;;1591;;894891.899122575;6709423.13655516;0;01010000206A08000051CB59CC574F2B41DF51BDC82B985941
1025;AD700BE0005757;ADRNIVX_0000000278273734;Rue de la Gare;0071;2;;70546;70180;;;899584.608211384;6716557.24990589;Vereux;;;;;;1;0;1;0;;;;25;f;;1;;;;P;;;;;;;;;;;;;;2018-06-18 00:00:00;;;;;N070GAY_S01E;1;E;;56947;;899577.945859782;6716577.74684861;0;01010000206A080000BCBB47E4F3732B411C5ECC6F289F5941
1026;AD700BE0005781;ADRNIVX_0000000354864126;Rue de la Gare;0071;17;;70546;70180;;;899118.202678375;6716395.7593715;Vereux;;;;;;1;0;1;0;;;;22;f;;1;;;;P;;;;;;;;;;;;;;2018-06-18 00:00:00;;;;;N070GAY_S01E;1;C;;;;899130.093414155;6716395.62501475;0;01010000206A080000E9FAD32F74702B41DA3D00E8FA9E5941
1027;AD700BE0005793;ADRNIVX_0000000278281909;Rue Bec;0040;13;;70026;70100;;;894825.31878227;6709438.53505814;Arc-lès-Gray;;2018700026000AB0151;894836.366346987;6709454.08275836;;4;0;4;0;;;;49;f;;2;;;;I;;;;;;;;;;;;;;2018-06-18 00:00:00;;;;;N070GAY_S01E;4;E;;2554;;894825.901812472;6709450.54597994;0;01010000206A080000435DBACDD34E2B41D655F1A232985941
1028;AD700BE0005794;ADRNIVX_0000000278281913;Rue Bec;0040;17;;70026;70100;;;894853.07610943;6709426.55133036;Arc-lès-Gray;;2018700026000AB0158;894858.260269497;6709442.36955613;;2;0;2;0;;;;13;f;;2;;;;P;;;;;;;;;;;;;;2018-06-18 00:00:00;;;;;N070GAY_S01E;2;E;;2633;;894855.869298185;6709434.94646683;0;01010000206A080000D6A614BD0F4F2B4198E992BC2E985941
1029;AD700BE0005806;ADRNIVX_0000000278273496;Rue du Moulin;0138;5;;70546;70180;;;899556.089713512;6716888.31217374;Vereux;;;;;;1;0;1;0;;;;14;f;;1;;;;P;;;;;;;;;;;;;;2018-06-18 00:00:00;;;;;N070GAY_S01E;1;E;;56970;;899572.699173107;6716872.78363965;0;01010000206A0800007B04FA65E9732B41EF262732729F5941
1030;AD700BE0005834;ADRNIVX_0000000278273467;Grande Rue;0073;11;;70546;70180;;;899445.509592929;6716806.7887989;Vereux;;;;;;1;0;1;0;;;;17;f;;1;;;;P;;;;;;;;;;;;;;2018-06-18 00:00:00;;;;;N070GAY_S01E;1;E;;56977;;899452.575323485;6716816.63379424;0;01010000206A080000C0CC9026F9722B41B4159028649F5941
1031;AD700BE0005835;ADRNIVX_0000000278273464;Grande Rue;0073;9;;70546;70180;;;899441.995252858;6716812.78431078;Vereux;;;;;;1;0;1;0;;;;32;f;;1;;;;P;;;;;;;;;;;;;;2018-06-18 00:00:00;;;;;N070GAY_S01E;1;E;;56990;;899463.621194714;6716832.09801396;0;01010000206A080000CE3B0D3E0F732B4157DC4506689F5941
1032;AD700BE0005836;ADRNIVX_0000000278273469;Grande Rue;0073;13;;70546;70180;;;899456.213630228;6716786.25111418;Vereux;;;;;;1;0;1;0;;;;12;f;;1;;;;P;;;;;;;;;;;;;;2018-06-18 00:00:00;;;;;N070GAY_S01E;1;E;;56988;;899462.148411884;6716794.17385607;0;01010000206A08000077A4FC4B0C732B413675208B5E9F5941
1033;AD700BE0005837;ADRNIVX_0000000278273471;Grande Rue;0073;15;;70546;70180;;;899465.229533162;6716766.6571459;Vereux;;;;;;1;0;1;0;;;;15;f;;1;;;;P;;;;;;;;;;;;;;2018-06-18 00:00:00;;;;;N070GAY_S01E;1;E;;57000;;899466.934956083;6716780.91881059;0;01010000206A0800005290B2DE15732B41F4CACD3A5B9F5941
1034;AD700BE0005838;ADRNIVX_0000000278273473;Grande Rue;0073;17;;70546;70180;;;899472.412467431;6716754.56017668;Vereux;;;;;;1;0;1;0;;;;18;f;;1;;;;P;;;;;;;;;;;;;;2018-06-18 00:00:00;;;;;N070GAY_S01E;1;E;;56963;;899476.139848775;6716762.87722092;0;01010000206A08000034429A4728732B41366324B8569F5941
1035;AD700BE0005839;ADRNIVX_0000000278273475;Grande Rue;0073;19;;70546;70180;;;899484.516484269;6716737.18190823;Vereux;;;;;;1;0;1;0;;;;35;f;;1;;;;P;;;;;;;;;;;;;;2018-06-18 00:00:00;;;;;N070GAY_S01E;1;E;;56986;;899485.344741466;6716744.46743554;0;01010000206A08000015F481B03A732B41BE76EA1D529F5941
1036;AD700BE0005840;ADRNIVX_0000000278273474;Grande Rue;0073;18;;70546;70180;;;899547.223169167;6716708.49854447;Vereux;;;;;;1;0;1;0;;;;30;f;;1;;;;P;;;;;;;;;;;;;;2018-06-18 00:00:00;;;;;N070GAY_S01E;1;E;;56946;;899536.892140538;6716693.28823217;0;01010000206A08000003A5C6C8A1732B415B657252459F5941
1037;AD700BE0005841;ADRNIVX_0000000278273507;Rue du Moulin;0138;15;;70546;70180;;;899588.169372732;6716785.12656954;Vereux;;;;;;1;0;1;0;;;;8;f;;1;;;;P;;;;;;;;;;;;;;2018-06-18 00:00:00;;;;;N070GAY_S01E;1;C;;;;899596.908040886;6716721.27110596;0;01010000206A08000027BCEAD019742B41CBCC59514C9F5941
1038;AD700BE0005842;ADRNIVX_0000000278273489;Grande Rue;0073;37;;70546;70180;;;899596.598691175;6716677.70044716;Vereux;;;;;;1;0;1;0;;;;48;f;;1;;;;P;;;;;;;;;;;;;;2018-06-18 00:00:00;;;;;N070GAY_S01E;1;E;;57023;;899611.635869192;6716675.2466425;0;01010000206A08000090A5904537742B419EFDC8CF409F5941
1039;AD700BE0005882;ADRNIVX_0000000278281976;Rue de la Gendarmerie;0140;1;;70026;70100;;;894522.18284764;6709579.55039734;Arc-lès-Gray;;2018700026000AB0297;894516.116073261;6709565.0108399;;1;0;1;0;;;;31;f;;2;;;;P;;;;;;;;;;;;;;2018-06-18 00:00:00;;;;;N070GAY_S01E;1;E;;1891;;894518.615754488;6709567.01230245;0;01010000206A080000182C443B6D4C2B413890C9C04F985941
1040;AD700BE0005883;ADRNIVX_0000000278281998;Place de la Liberté;0210;7;;70026;70100;;;894540.531409375;6709571.70339479;Arc-lès-Gray;;2018700026000AB0294;894522.294845732;6709549.25068208;;4;0;4;0;;;;12;f;;2;;;;I;;;;;;;;;;;;;;2018-06-18 00:00:00;;;;;N070GAY_S01E;4;E;;1360;;894535.511709086;6709559.4642815;0;01010000206A080000BEBBFE058F4C2B41BDC9B6DD4D985941
1041;AD700BE0005884;ADRNIVX_0000000278281993;Place de la Liberté;0210;1;;70026;70100;;;894554.028971547;6709562.36393762;Arc-lès-Gray;;2018700026000AB0292;894548.480700247;6709552.41038211;;1;0;1;0;;;;17;f;;2;;;;P;;;;;;;;;;;;;;2018-06-18 00:00:00;;;;;N070GAY_S01E;1;E;;1867;;894548.053036211;6709552.61300094;0;01010000206A080000EF8F271BA84C2B4149683B274C985941
1042;AD700BE0005887;ADRNIVX_0000000278281996;Place de la Liberté;0210;5;;70026;70100;;;894530.303046876;6709541.02517947;Arc-lès-Gray;;2018700026000AB0429;894526.176717694;6709531.47119749;;1;0;1;0;;;;37;f;;2;;;;P;;;;;;;;;;;;;;2018-06-18 00:00:00;;;;;N070GAY_S01E;1;E;;2002;;894531.099019913;6709533.74294855;0;01010000206A080000F0BCB232864C2B4115788C6F47985941
1043;AD700BE0005888;ADRNIVX_0000000278281975;Rue de l'Église;0100;15;;70026;70100;;;894564.406825122;6709519.35553798;Arc-lès-Gray;;2018700026000AB0283;894550.687240277;6709525.87290328;;4;0;4;0;;;;76;f;;7;;;;I;;;;;;;;;;;;;;2018-06-18 00:00:00;;;;;N070GAY_S01E;4;E;;1864;;894557.400969855;6709523.84342876;0;01010000206A080000B8EB4BCDBA4C2B419FBCFAF544985941
1044;AD700BE0005889;ADRNIVX_0000000278281925;Rue de Dijon;0080;2;;70026;70100;;;894657.689634036;6709488.39711691;Arc-lès-Gray;;2018700026000AB0280;894648.907617694;6709496.16614283;;0;1;0;1;;;;15;f;;7;;;;P;;;;;;;;;;;;;;2018-06-18 00:00:00;;;;;N070GAY_S01E;1;E;;1866;Mairie;894646.803623399;6709501.30296857;1;01010000206A080000B686749B6D4D2B4148D663533F985941
1045;AD700BE0005890;ADRNIVX_0000000278281972;Rue de l'Église;0100;9;;70026;70100;;;894556.776058933;6709459.9747911;Arc-lès-Gray;;2018700026000AB0272;894546.566213822;6709464.25159825;;1;0;1;0;;;;17;f;;2;;;;P;;;;;;;;;;;;;;2018-06-18 00:00:00;;;;;N070GAY_S01E;1;E;;1182;;894542.072681147;6709467.4074567;0;01010000206A080000977636259C4C2B4141C513DA36985941
1046;AD700BE0005891;ADRNIVX_0000000278281973;Rue de l'Église;0100;11;;70026;70100;;;894556.396581361;6709466.96473655;Arc-lès-Gray;;2018700026000AB0273;894549.269719443;6709470.04832841;;1;0;1;0;;;;5;f;;2;;;;P;;;;;;;;;;;;;;2018-06-18 00:00:00;;;;;N070GAY_S01E;1;E;;1877;;894546.949863917;6709471.70402247;0;01010000206A080000389054E6A54C2B4144B40EED37985941
1047;AD700BE0005892;ADRNIVX_0000000278282064;Rue du Repos;0320;2;;70026;70100;;;894515.321070208;6709489.74014059;Arc-lès-Gray;;2018700026000AB0286;894499.285193874;6709490.62890445;;1;0;1;0;;;;18;f;;7;;;;P;;;;;;;;;;;;;;2018-06-18 00:00:00;;;;;N070GAY_S01E;1;E;;1863;;894494.694334232;6709483.6647326;0;01010000206A080000C2C67F633D4C2B419AFA8AEA3A985941
1048;AD700BE0005893;ADRNIVX_0000000278274460;Quartier du Haut Fourneau;A001;4;;70371;70100;;;898611.430333136;6715069.28427028;Montureux-et-Prantigny;;;;;;1;1;1;1;;;;39;f;;1;;;;P;;;;;;;;;;;;;;2018-06-18 00:00:00;;;;;N070GAY_S01E;2;E;;43303;Entreprises;898607.206303409;6715101.58974711;1;01010000206A080000B599A0695E6C2B41A76ABE65B79D5941
1049;AD700BE0005894;ADRNIVX_0000000278274459;Quartier du Haut Fourneau;A001;3;;70371;70100;;;898592.91692805;6715138.69222998;Montureux-et-Prantigny;;;;;;1;0;1;0;;;;22;f;;1;;;;P;;;;;;;;;;;;;;2018-06-18 00:00:00;;;;;N070GAY_S01E;1;E;;43339;;898594.687649349;6715126.99525094;0;01010000206A0800004F931360456C2B41FB30B2BFBD9D5941
1050;AD700BE0005897;ADRNIVX_0000000278274476;Grande Rue;;16;;70371;70100;;;898524.314926588;6715091.04849319;Montureux-et-Prantigny;;;;;;1;0;1;0;;;;30;f;;1;;;;P;;;;;;;;;;;;;;2018-06-18 00:00:00;;;;;N070GAY_S01E;1;E;;43317;;898508.529853757;6715105.27170418;0;01010000206A080000DFFD480F996B2B41F2996351B89D5941
1051;AD700BE0005898;ADRNIVX_0000000278274464;Grande Rue;0078;1;;70371;70100;;;898533.505407411;6715093.24524783;Montureux-et-Prantigny;;;;;;1;0;1;0;;;;26;f;;1;;;;P;;;;;;;;;;;;;;2018-06-18 00:00:00;;;;;N070GAY_S01E;1;E;;43304;;898545.349424523;6715105.63989989;0;01010000206A08000064C5E7B2E26B2B41AD1EF468B89D5941
1052;AD700BE0005899;ADRNIVX_0000000278275159;Rue des Creuses;0037;2;;70371;70100;;;898505.888958777;6714957.27061025;Montureux-et-Prantigny;;;;;;1;0;1;0;;;;31;f;;1;;;;P;;;;;;;;;;;;;;2018-06-18 00:00:00;;;;;N070GAY_S01E;1;E;;43314;;898496.379395405;6714983.39892495;0;01010000206A0800004F1D40C2806B2B4183FC87D9999D5941
1053;AD700BE0005900;ADRNIVX_0000000278281997;Place de la Liberté;0210;6;;70026;70100;;;894573.484369569;6709557.55426353;Arc-lès-Gray;;2018700026000AB0100;894589.290129578;6709571.39864413;;1;1;1;1;;;;16;f;;9;;;;P;;;;;;;;;;AERIEN DEPUIS TIERS;;;;2018-06-18 00:00:00;;;;;N070GAY_S01E;2;E;;1513;Commerce de proximité;894578.361243429;6709560.79970059;0;01010000206A0800000FE6F4B8E44C2B415F4B2E334E985941
1054;AD700BE0005929;ADRNIVX_0000000278282070;Rue Roger Salengro;0340;4;;70026;70100;;;894540.471839131;6709644.94841364;Arc-lès-Gray;;2018700026000AB0078;894538.279548446;6709648.84156405;;1;0;1;0;;;;27;f;;2;;;;P;;;;;;;;;;;;;;2018-06-18 00:00:00;;;;;N070GAY_S01E;1;E;;1505;;894538.264808019;6709648.51326453;0;01010000206A080000A8EA9487944C2B417453D92064985941
1055;AD700BE0005930;ADRNIVX_0000000278282006;Place de la Liberté;0210;20;;70026;70100;;;894532.411463397;6709601.00327451;Arc-lès-Gray;;2018700026000AB0434;894543.941522915;6709602.51570897;;1;0;1;0;;;;2;f;;2;;;;P;;;;;;;;;;;;;;2018-06-18 00:00:00;;;;;N070GAY_S01E;1;E;;1203;;894543.607822749;6709603.49111715;0;01010000206A080000168B34379F4C2B41A1766EDF58985941
1056;AD700BE0005931;ADRNIVX_0000000278282005;Place de la Liberté;0210;18;;70026;70100;;;894543.021370737;6709585.45614479;Arc-lès-Gray;;2018700026000AB0084;894561.912028547;6709604.50592005;;1;0;1;0;;;;9;f;;2;;;;P;;;;;;;;;;;;;;2018-06-18 00:00:00;;;;;N070GAY_S01E;1;E;;2746;;894549.282187229;6709600.46755068;0;01010000206A08000032D87A90AA4C2B41AB59EC1D58985941
1057;AD700BE0005932;ADRNIVX_0000000278282004;Place de la Liberté;0210;16;;70026;70100;;;894547.785529183;6709580.38803447;Arc-lès-Gray;;2018700026000AB0084;894561.912028547;6709604.50592005;;1;0;1;0;;;;23;f;;2;;;;P;;;;;;;;;;;;;;2018-06-18 00:00:00;;;;;N070GAY_S01E;1;E;;1446;;894558.601398968;6709594.42041772;0;01010000206A080000C490EA33BD4C2B41BE1FE89A56985941
1058;AD700BE0005933;ADRNIVX_0000000278282003;Place de la Liberté;0210;14;;70026;70100;;;894555.465667684;6709573.74810871;Arc-lès-Gray;;2018700026000AB0092;894563.060093771;6709581.94352146;;1;0;1;0;;;;19;f;;2;;;;P;;;;;;;;;;;;;;2018-06-18 00:00:00;;;;;N070GAY_S01E;1;E;;2744;;894566.056768359;6709585.84674293;0;01010000206A08000007BE101DCC4C2B413D09317654985941
1059;AD700BE0005937;ADRNIVX_0000000278281999;Place de la Liberté;0210;8;;70026;70100;;;894570.012203474;6709559.99706348;Arc-lès-Gray;;2018700026000AB0090;894614.772631336;6709617.04039153;;1;0;1;0;;;;19;f;;9;;;;P;;;;;;;;;;AERIEN DEPUIS TIERS;;;;2018-06-18 00:00:00;;;;;N070GAY_S01E;1;E;;2745;;894599.605930616;6709604.94077231;0;01010000206A080000AB893C360F4D2B410C9D353C59985941
1060;AD700BE0005938;ADRNIVX_0000000278281911;Rue Bec;0040;15;;70026;70100;;;894876.02542213;6709450.86695178;Arc-lès-Gray;;2018700026000AB0158;894858.260269497;6709442.36955613;;1;0;1;0;;;;23;f;;9;;;;P;;;;;;;;;;AERIEN DEPUIS TIERS;;;;2018-06-18 00:00:00;;;;;N070GAY_S01E;1;E;;1264;;894855.458784682;6709450.8196556;0;01010000206A0800006AD3E5EA0E4F2B41C83C75B432985941
1061;AD700BE0005939;ADRNIVX_0000000278281945;Rue de Dijon;0080;18;;70026;70100;;;894518.006893352;6709412.24629914;Arc-lès-Gray;;2018700026000AB0254;894515.132307385;6709408.92427613;;2;0;2;0;;;;17;f;;9;;;;P;;;;;;;;;;AERIEN DEPUIS TIERS;;;;2018-06-18 00:00:00;;;;;N070GAY_S01E;2;E;;1221;;894518.557692788;6709398.08178731;0;01010000206A080000BBE8891D6D4C2B41DA003C8525985941
1062;AD700BE0005940;ADRNIVX_0000000329342972;Rue de Dijon;0080;143;C;70026;70100;;;893907.110834257;6709055.62588077;Arc-lès-Gray;;2018700026000AD0223;893929.246808121;6709031.42265337;;11;0;11;0;;;;73;f;;7;;;;I;;;;;;;;;;;;;;2018-06-14 00:00:00;;;;;N070GAY_S01E;11;C;;;;893928.988095238;6709017.49404762;0;01010000206A080000789EE7F9D1472B41EA799E5FC6975941
1063;AD700BE0005941;ADRNIVX_0000000278282120;Rue de la Gendarmerie;0140;8;;70026;70100;;;894481.982790652;6709603.24384292;Arc-lès-Gray;;2018700026000AB0339;894485.098361121;6709607.90389299;;1;0;1;0;;;;8;f;;2;;;;P;;;;;;;;;;;;;;2018-06-19 00:00:00;;;;;N070GAY_S01E;1;E;;1978;;894486.14165773;6709608.15636751;0;01010000206A080000AF5C87482C4C2B41DEEC010A5A985941
1064;AD700BE0005946;ADRNIVX_0000000278282197;Rue Roger Salengro;0340;7;;70026;70100;;;894497.813835748;6709656.22382676;Arc-lès-Gray;;2018700026000AB0351;894485.155718349;6709647.01349101;;1;0;1;0;;;;84;f;;7;;;;P;;;;;;;;;;;;;;2018-06-19 00:00:00;;;;;N070GAY_S01E;1;E;;1972;;894482.591994838;6709644.94378294;0;01010000206A0800008AF2192F254C2B4190F0663C63985941
1065;AD700BE0005947;ADRNIVX_0000000278282069;Rue Roger Salengro;0340;3;;70026;70100;;;894502.412050703;6709644.70363127;Arc-lès-Gray;;2018700026000AB0348;894498.019256523;6709638.40869443;;1;0;1;0;;;;10;f;;2;;;;P;;;;;;;;;;;;;;2018-06-19 00:00:00;;;;;N070GAY_S01E;1;E;;1973;;894495.758017203;6709635.65012009;0;01010000206A080000B2D41A843F4C2B4150919BE960985941
1066;AD700BE0005955;ADRNIVX_0000000278281977;Rue de la Gendarmerie;0140;2;;70026;70100;;;894509.821195733;6709591.03890709;Arc-lès-Gray;;2018700026000AB0343;894511.542433905;6709595.68532729;;1;0;1;0;;;;11;f;;2;;;;P;;;;;;;;;;;;;;2018-06-19 00:00:00;;;;;N070GAY_S01E;1;E;;1974;;894505.69668382;6709600.90301626;0;01010000206A080000DABDB364534C2B41B604CB3958985941
