;N070RIO_S02G;AD700100703625;2;;Rue de la Forêt;;Rioz;70190;70447;934722.281767956;6708858.29937845;0068;ADRNIVX_0000000311276005;;;2018700447000ZH0093;934716.360297975;6708861.2532052;;;;;1;0;1;0;1;0;Aero-souterrain ENEDIS;9;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000B6E3439084862C413E0429939E975941;
;N070RIO_S02G;AD700100703627;7;;Rue de la Source;;Rioz;70190;70447;934698.308701657;6708823.02866022;0192;ADRNIVX_0000000311276012;;;20187004470000C0734;934701.489206939;6708819.71396707;;;;;1;0;1;0;1;0;Aero-souterrain ENEDIS;9;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000C6240E9E54862C41AC91D5C195975941;
;N070RIO_S02G;AD700100703628;4;;Rue de la Villedieu;;Rioz;70190;70447;934823.409530387;6708860.50379834;0255;ADRNIVX_0000000326606221;;;20187004470000D0591;934832.94189206;6708865.04493983;;;;;1;0;1;0;1;0;;7;P;;;;;;;t;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A08000083F7ADD14E872C41653B3E209F975941;
;N070RIO_S02G;AD700100703629;2;;Rue de la Villedieu;;Rioz;70190;70447;934802.743093923;6708809.80214088;0255;ADRNIVX_0000000311276006;;;2018700447000ZH0081;934878.919662557;6708822.26140634;;;;;1;0;1;0;1;0;Aero-souterrain ENEDIS;9;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800007FCE767C25872C41B646567392975941;
;N070RIO_S02G;AD700100703630;35;;Grand-Rue d'Anthon;;Rioz;70190;70447;934843.800414365;6708793.5445442;0082;ADRNIVX_0000000311276004;;;2018700447000ZH0082;934876.858249983;6708769.23060287;;;;;1;0;1;0;1;0;Aero-souterrain ENEDIS;9;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800005FE9CF9977872C41E7CFD9628E975941;
;N070RIO_S02G;AD700100703631;6;;Rue de la Source;;Rioz;70190;70447;934738.263812155;6708827.4375;0192;ADRNIVX_0000000311276011;;;20187004470000C0473;934742.368470002;6708821.48285122;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A08000001631287A4862C41FFFFFFDB96975941;
;N070RIO_S02G;AD700100703632;2;;Rue de la Source;;Rioz;70190;70447;934697.206491713;6708791.06457182;0192;ADRNIVX_0000000311276010;;;20187004470000C0470;934695.933325915;6708788.7827177;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800002248B96952862C41DAF121C48D975941;
;N070RIO_S02G;AD700100703633;1;;Rue de la Source;;Rioz;70190;70447;934648.98480663;6708773.70476519;0192;ADRNIVX_0000000311276009;;;20187004470000C0392;934641.79292995;6708774.09857746;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000189338F8F1852C4177DF1A6D89975941;
;N070RIO_S02G;AD700100703634;3;;Rue de la Source;;Rioz;70190;70447;934654.495856354;6708783.34910221;0192;ADRNIVX_0000000339686122;;;20187004470000C0391;934653.829942604;6708783.25482935;;;;;1;0;1;0;1;0;Aero-souterrain ENEDIS;9;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800004CE2E0FDFC852C41CAB057D68B975941;
;N070RIO_S02G;AD700100703635;5;;Rue de la Source;;Rioz;70190;70447;934663.037983425;6708789.4112569;0192;ADRNIVX_0000000278282975;;;20187004470000C0769;934641.629409573;6708808.88645296;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000449072130E862C417B08525A8D975941;
;N070RIO_S02G;AD700100703636;31;B;Grand-Rue d'Anthon;;Rioz;70190;70447;934596.354281768;6708781.14468232;0082;ADRNIVX_0000000358328516;;;20187004470000C0795;934593.231003922;6708770.4043499;;;;;1;0;1;0;1;0;Aero-souterrain ENEDIS;9;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800007E6B64B588852C41A17942498B975941;
;N070RIO_S02G;AD700100703637;33;;Grand-Rue d'Anthon;;Rioz;70190;70447;934631.625;6708744.22064917;0082;ADRNIVX_0000000311276003;;;20187004470000C0394;934631.496854276;6708747.9450895;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A08000000000040CF852C41B21D1F0E82975941;
;N070RIO_S02G;AD700100703640;3;;RUE  DE DOURNON                ;DOURNON;Rioz;70190;70447;934782.076657459;6708680.84357735;0053;ADRNIVX_0000000311276133;;;20187004470000D0360;934795.069898112;6708669.7646149;;;;;1;0;1;0;1;0;Aero-souterrain Orange;9;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800007BA53F27FC862C41D72BFD3572975941;
;N070RIO_S02G;AD700100703641;29;;Grand-Rue d'Anthon;;Rioz;70190;70447;934591.945441989;6708691.59012431;0082;ADRNIVX_0000000311276001;;;20187004470000C0401;934586.386234197;6708689.2501951;;;;;1;0;1;0;1;0;;0;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000EEF810E47F852C41BF98C4E574975941;
