2071;N070GAY_S01E;AD700020505115;5;;Rue du Souvenir;;Arc-lès-Gray;70100;70026;894877.172607941;6709700.20172397;0360;ADRNIVX_0000000278282080;894883.966091174;6709709.99287815;2018700026000AR0010;894882.492364971;6709705.37058014;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A0800006A1160583A4F2B41A30BE90C71985941;
1208;N070GAY_S01E;AD700020505116;11;;Rue du Souvenir;;Arc-lès-Gray;70100;70026;894927.823056917;6709682.73224654;0360;ADRNIVX_0000000278281865;894923.774249569;6709668.39428425;2018700026000AR0016;894929.955101589;6709684.43765576;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A0800005CB767A59F4F2B419420DDAE6C985941;
2031;N070GAY_S01E;AD700020505117;13;;Rue du Souvenir;;Arc-lès-Gray;70100;70026;894940.022659257;6709703.19512357;0360;ADRNIVX_0000000278281866;894913.671879857;6709670.73068434;2018700026000AR0160;894960.909088385;6709694.54875546;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A0800007EFE990BB84F2B4197E77CCC71985941;
2252;N070GAY_S01E;AD700020505118;13;;Rue Pierre Pezet;;Arc-lès-Gray;70100;70026;894730.743815601;6709722.4803876;0240;ADRNIVX_0000000278281209;894735.66991841;6709715.2486904;2018700026000AP0013;894729.329148217;6709724.56105309;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A0800000366D57C154E2B41A1ABBE9E76985941;
2335;N070GAY_S01E;AD700020505119;12;;Rue Pierre Pezet;;Arc-lès-Gray;70100;70026;894740.925494161;6709679.53875178;0240;ADRNIVX_0000000311269584;894751.178969602;6709651.40148306;2018700026000AB0126;894745.620997375;6709664.84786339;;;;;1;1;1;1;2;0;;7;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;PLOMBIER;Artisans ou libérales;;;;01010000206A080000E45EDAD9294E2B41C1E87AE26B985941;
2565;N070GAY_S01E;AD700020605120;5;;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894825.565844537;6709642.418787;0200;ADRNIVX_0000000278281991;894836.194992622;6709651.85254001;2018700026000AB0142;894817.487429394;6709632.1866462;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A0800000860B621D34E2B410168CD9A62985941;
1989;N070GAY_S01E;AD700020605127;3;BIS;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894810.027878339;6709605.98270293;0200;ADRNIVX_0000000278281990;894855.302814403;6709616.24416363;2018700026000AB0823;894829.098769871;6709607.31375023;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000D811460EB44E2B41D69AE47E59985941;
1988;N070GAY_S01E;AD700020605130;3;;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894852.173343516;6709587.4170972;0200;ADRNIVX_0000000326641737;894866.504752237;6709594.15920258;2018700026000AB0821;894856.629314373;6709583.75907453;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A0800003A7BC058084F2B4172B8B1DA54985941;
2732;N070GAY_S01E;AD700020505131;11;;Rue Pierre Pezet;;Arc-lès-Gray;70100;70026;894653.96040326;6709660.82739259;0240;ADRNIVX_0000000278282044;894674.999165002;6709641.23754996;2018700026000AB0030;894653.303792889;6709667.99989478;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000DFF9B9EB7B4D2B410E00F43467985941;
2646;N070GAY_S01E;AD700020605132;1;;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894909.582298577;6709491.40199459;0200;ADRNIVX_0000000278281864;894918.029555115;6709498.70392707;2018700026000AB0155;894899.926613078;6709486.55889296;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-18 00:00:00;;;;;;;;;;01010000206A080000020A232A7B4F2B418747BAD93C985941;
2264;N070GAY_S01E;AD700020505133;60;B;Avenue Jean Jaurès;;Arc-lès-Gray;70100;70026;894487.428963874;6710533.05629814;0200;ADRNIVX_0000000278280042;;;2018700026000AO0067;894498.348513027;6710533.46984091;;;;;1;0;1;0;1;0;;0;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A0800002127A1DB2E4C2B4185639A4341995941;
2686;N070GAY_S01E;AD700020505137;8;;Rue des Granges;;Arc-lès-Gray;70100;70026;894664.102239324;6710327.62022407;0160;ADRNIVX_0000000278280356;894657.209576305;6710334.2243588;20187000260000C0612;894665.504762012;6710330.39920422;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-14 00:00:00;;;;;;;;;;01010000206A08000072B65834904D2B4150C0B1E70D995941;
