nom_id;nom_sro;ad_code;ad_numero;ad_rep;ad_nomvoie;ad_nom_ld;ad_commune;ad_postal;ad_insee;x;y;ad_fantoir;ad_ban_id;ad_x_ban;ad_y_ban;ad_idpar;ad_x_parc;ad_y_parc;ad_nombat;ad_rivoli;ad_hexacle;ad_hexaclv;ad_nblhab;ad_nblpro;ad_nbprhab;ad_nbprpro;nb_prises_totale;potentiel_ftte;ad_comment;ad_racc;ad_itypeim;ad_imneuf;ad_idatimn;ad_prop;ad_gest;ad_idatsgn;ad_iaccgst;ad_isole;statut;cas_particuliers;ad_creadat;ad_majdate;ad_majsrc;ad_abddate;ad_abdsrc;nom_pro;typologie_pro;ad_typzone;ad_geolqlt;ad_geolsrc;geom
2483;N070GAY_S01D;AD700BD0044253;9;;Rue des Varennes;;Arc-lès-Gray;70100;70026;894106.833073168;6709609.92235087;0191;ADRNIVX_0000000278282162;894099.01109431;6709624.96366253;2018700026000AC0223;894111.732078005;6709611.58883558;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A080000FA9088AA35492B41EECB077B5A985941
2489;N070GAY_S01D;AD700BD0044254;7;;Rue des Varennes;;Arc-lès-Gray;70100;70026;894130.525006934;6709630.49209181;0191;ADRNIVX_0000000278282161;894122.474018644;6709642.84648298;2018700026000AC0250;894135.929498887;6709628.11891557;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A08000074B5CD0C65492B41A66E7E9F5F985941
1953;N070GAY_S01D;AD700BD0044255;5;;Rue des Varennes;;Arc-lès-Gray;70100;70026;894181.031067286;6709662.44865363;0191;ADRNIVX_0000000354865962;894179.195793076;6709678.71002419;2018700026000AC0277;894186.397257852;6709653.5379089;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A080000220DE80FCA492B41BABDB69C67985941
1608;N070GAY_S01D;AD700BD0044256;3;;Rue des Varennes;;Arc-lès-Gray;70100;70026;894217.579089141;6709666.12182166;0191;ADRNIVX_0000000278282157;894208.291952558;6709685.66232166;2018700026000AC0035;894213.740675582;6709667.1484662;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A080000335F7E28134A2B4112EDCB8768985941
1952;N070GAY_S01D;AD700BD0044257;31;;Rue du Repos;;Arc-lès-Gray;70100;70026;894247.699066951;6709651.42914956;0320;ADRNIVX_0000000354865963;894289.768797191;6709655.9798847;2018700026000AC0284;894244.881896285;6709655.67873901;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A080000781AEC654F4A2B41B32F77DB64985941
1984;N070GAY_S01D;AD700BD0044258;29;;RUE DU REPOS;;Arc-lès-Gray;70100;70026;894268.085149493;6709650.87817435;;;;;2018700026000AC0038;894270.704882223;6709640.93481207;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;Adresse a creer (manque BAN);2018-06-08 00:00:00;;;;;;;;;;01010000206A080000DFB6982B784A2B41320234B864985941
1851;N070GAY_S01D;AD700BD0044259;1;;Faubourg Roch;;Arc-lès-Gray;70100;70026;894262.782013157;6709675.55727202;0330;ADRNIVX_0000000278282193;894280.784530694;6709670.24677988;2018700026000AC0170;894272.043624414;6709667.0720174;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A0800004A0764906D4A2B414858AAE36A985941
1636;N070GAY_S01D;AD700BD0044260;1;;Rue des Varennes;;Arc-lès-Gray;70100;70026;894250.660558673;6709674.82263842;0191;ADRNIVX_0000000278282155;894246.235215136;6709680.23284995;2018700026000AC0171;894244.871555215;6709677.09822657;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A08000010BF3452554A2B419D1BA6B46A985941
1923;N070GAY_S01D;AD700BD0044261;35;;Rue de la Gendarmerie;;Arc-lès-Gray;70100;70026;894303.278690638;6709643.6466248;0140;ADRNIVX_0000000278282138;894309.51218262;6709656.18045722;2018700026000AB0770;894309.726190467;6709642.00884528;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A0800000C8AB08EBE4A2B41FE4C62E962985941
1987;N070GAY_S01D;AD700BD0044262;33;;RUE DE LA GENDARMERIE;;Arc-lès-Gray;70100;70026;894328.623550014;6709641.44272399;;ADRNIVX_0000000278282137;894332.963450796;6709646.72120649;2018700026000AB0768;894320.948480368;6709629.09677536;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A08000087F2413FF14A2B41FD96555C62985941
1933;N070GAY_S01D;AD700BD0044263;12;;Rue du Repos;;Arc-lès-Gray;70100;70026;894322.562822771;6709612.79201339;0320;ADRNIVX_0000000278282173;894313.522845782;6709604.96090002;2018700026000AB0327;894329.921659092;6709622.64121711;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A080000694E2A20E54A2B41EB58B0325B985941
1879;N070GAY_S01D;AD700BD0044264;10;;Rue du Repos;;Arc-lès-Gray;70100;70026;894328.07257481;6709602.50714292;0320;ADRNIVX_0000000311269585;894327.498075378;6709592.52439281;2018700026000AB0804;894345.232159814;6709612.83504112;;;;;2;0;2;0;2;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A08000084862825F04A2B41900775A058985941
1880;N070GAY_S01D;AD700BD0044265;31;;Rue de la Gendarmerie;;Arc-lès-Gray;70100;70026;894357.274260612;6709604.34372693;0140;ADRNIVX_0000000311269580;894372.804194632;6709631.68462091;2018700026000AB0806;894359.515454194;6709605.34962401;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A08000011E36B8C2A4B2B413B9FFF1559985941
1881;N070GAY_S01D;AD700BD0044266;29;;Rue de la Gendarmerie;;Arc-lès-Gray;70100;70026;894378.394976759;6709610.58811257;0140;ADRNIVX_0000000278282135;894383.480683684;6709627.92114521;2018700026000AB0324;894380.127868208;6709616.7879959;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A080000CC643ACA544B2B41EAA2A3A55A985941
1882;N070GAY_S01D;AD700BD0044267;27;;Rue de la Gendarmerie;;Arc-lès-Gray;70100;70026;894406.862028956;6709611.13908778;0140;ADRNIVX_0000000278282134;894403.574428083;6709622.0203083;2018700026000AB0776;894397.218241576;6709603.66102223;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A08000000DC5BB98D4B2B416AD0E6C85A985941
1170;N070GAY_S01D;AD700BD0044268;25;;Rue de la Gendarmerie;;Arc-lès-Gray;70100;70026;894414.57568181;6709607.28226135;0140;ADRNIVX_0000000278282133;894420.724192905;6709616.24557304;2018700026000AB0317;894417.698233956;6709607.07959171;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A08000025C4BF269D4B2B41E89110D259985941
1375;N070GAY_S01D;AD700BD0044269;21;;Rue de la Gendarmerie;;Arc-lès-Gray;70100;70026;894451.491020466;6709600.6705589;0140;ADRNIVX_0000000278282131;894453.477850802;6709605.86832754;2018700026000AB0314;894429.69215306;6709567.51843406;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A080000D70867FBE64B2B41E46FEA2A58985941
1609;N070GAY_S01D;AD700BD0044270;19;;Rue de la Gendarmerie;;Arc-lès-Gray;70100;70026;894450.021753256;6709590.75300523;0140;ADRNIVX_0000000278282130;894439.463171221;6709573.39922457;2018700026000AB0313;894433.179409053;6709564.41457451;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A080000253E230BE44B2B41DE3C31B055985941
1884;N070GAY_S01D;AD700BD0044271;17;;Rue de la Gendarmerie;;Arc-lès-Gray;70100;70026;894461.408574135;6709594.05885646;0140;ADRNIVX_0000000278282129;894466.302832928;6709600.95262593;2018700026000AB0312;894461.509743417;6709589.81619548;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A08000007A130D1FA4B2B41E04DC48356985941
1895;N070GAY_S01D;AD700BD0044272;15;;Rue de la Gendarmerie;;Arc-lès-Gray;70100;70026;894471.326127804;6709587.26349561;0140;ADRNIVX_0000000278282128;894478.510896462;6709596.46136804;2018700026000AB0309;894470.750362406;6709583.67708508;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A0800003739FAA60E4C2B41B11CDDD054985941
1627;N070GAY_S01D;AD700BD0044273;8;BIS;Rue du Repos;;Arc-lès-Gray;70100;70026;894403.188860931;6709552.18474097;0320;ADRNIVX_0000000278282169;894392.510313346;6709536.18533652;2018700026000AB0626;894407.584142143;6709557.55079044;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A0800004361B260864B2B41C7CBD20B4C985941
1893;N070GAY_S01C;AD700BC0044274;8;;Rue du Repos;;Arc-lès-Gray;70100;70026;894467.469301377;6709487.16966692;0320;ADRNIVX_0000000278282168;894464.196710441;6709480.95442336;2018700026000AB0295;894482.833405812;6709506.8414786;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A080000264548F0064C2B41A0D2DBCA3B985941
1862;N070GAY_S01C;AD700BC0044275;4;;Rue du Repos;;Arc-lès-Gray;70100;70026;894480.692706269;6709474.12992042;0320;ADRNIVX_0000000278282165;894477.170851197;6709471.48652619;2018700026000AB0287;894485.475484019;6709480.69103095;;;;;1;0;1;0;1;0;Aero-souterrain ENEDIS;9;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A0800006565AA62214C2B41C29D508838985941
1202;N070GAY_S01C;AD700BC0044276;7;;Rue du Repos;;Arc-lès-Gray;70100;70026;894461.775890938;6709464.39602516;0320;ADRNIVX_0000000278282167;894469.708554081;6709471.46476271;2018700026000AB0412;894463.104653032;6709458.2677353;;;;;1;0;1;0;1;0;Aero-souterrain ENEDIS;9;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A080000B593418DFB4B2B41E779581936985941
1201;N070GAY_S01C;AD700BC0044277;9;;Rue du Repos;;Arc-lès-Gray;70100;70026;894452.04199567;6709461.27383234;0320;ADRNIVX_0000000278282170;894462.512890334;6709477.12030462;2018700026000AB0410;894436.714048337;6709443.02427339;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A080000DB748015E84B2B411078865135985941
1970;N070GAY_S01D;AD700BD0044278;17;;Rue du Repos;;Arc-lès-Gray;70100;70026;894394.740574472;6709521.51378795;0320;ADRNIVX_0000000278282176;894400.52513377;6709526.22170125;2018700026000AB0400;894395.534936293;6709519.25433654;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A080000C7932C7B754B2B41DFE6E16044985941
1977;N070GAY_S01D;AD700BD0044279;23;;Rue du Repos;;Arc-lès-Gray;70100;70026;894356.90694381;6709534.00255924;0320;ADRNIVX_0000000278282178;894368.525027276;6709552.74041463;2018700026000AB0423;894336.647769523;6709512.60747596;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A08000066F05AD0294B2B413CEE298047985941
1600;N070GAY_S01D;AD700BD0044280;23;BIS;Rue du Repos;;Arc-lès-Gray;70100;70026;894332.296718039;6709544.10377131;0320;ADRNIVX_0000000278282179;894348.23693749;6709569.19413212;2018700026000AB0607;894325.39175799;6709536.66395597;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A080000456DEB97F84A2B416D30A4064A985941
1355;N070GAY_S01D;AD700BD0044281;25;;RUE DU REPOS;;Arc-lès-Gray;70100;70026;894333.031351644;6709564.48985385;;ADRNIVX_0000000278282180;894342.494018662;6709574.23040654;2018700026000AB0386;894328.587925504;6709556.40734858;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A0800009E520D10FA4A2B41F9C3591F4F985941
2468;N070GAY_S01D;AD700BD0044282;27;;Rue du Repos;;Arc-lès-Gray;70100;70026;894304.564299447;6709583.03935238;0320;ADRNIVX_0000000278282181;894318.4691107;6709592.00701848;2018700026000AB0743;894306.640434553;6709578.33507652;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A0800006ADBEB20C14A2B41D9BF84C253985941
2481;N070GAY_S01D;AD700BD0044283;3;;Rue Georges Brassens;;Arc-lès-Gray;70100;70026;894258.374211527;6709529.41109921;0165;ADRNIVX_0000000278282140;894244.514468767;6709534.4609721;2018700026000AB0765;894261.229988562;6709527.39628241;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A08000039A798BF644A2B4110734F5A46985941
2395;N070GAY_S01D;AD700BD0044284;5;;Rue Georges Brassens;;Arc-lès-Gray;70100;70026;894233.947644157;6709505.90282385;0165;ADRNIVX_0000000278282142;894242.780114308;6709502.17126723;2018700026000AB0766;894242.32524041;6709506.54912868;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A0800006F9D31E5334A2B41ACDDC77940985941
2350;N070GAY_S01D;AD700BD0044285;9;;Rue Georges Brassens;;Arc-lès-Gray;70100;70026;894201.440107132;6709463.11041635;0165;ADRNIVX_0000000278282146;894191.665073551;6709476.93824179;2018700026000AC0258;894207.839607059;6709463.54249465;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A080000D2B855E1F2492B41BD0F11C735985941
2331;N070GAY_S01D;AD700BD0044286;11;;Rue Georges Brassens;;Arc-lès-Gray;70100;70026;894181.05402459;6709443.09165061;0165;ADRNIVX_0000000278282148;894173.297758596;6709457.66549488;2018700026000AC0260;894186.516217204;6709445.14632336;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A080000701CA91BCA492B41879ADDC530985941
2342;N070GAY_S01D;AD700BD0044287;13;;Rue Georges Brassens;;Arc-lès-Gray;70100;70026;894167.646961297;6709422.52190967;0165;ADRNIVX_0000000278282150;894156.718349468;6709432.11573323;2018700026000AC0262;894173.547880908;6709417.37637423;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A080000D9823E4BAF492B41CFF766A12B985941
2470;N070GAY_S01D;AD700BD0044288;1;;Rue Georges Brassens;;Arc-lès-Gray;70100;70026;894280.229561278;6709554.75595859;0165;ADRNIVX_0000000278282139;894272.010267004;6709565.03590189;2018700026000AB0767;894282.679541229;6709551.50579394;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A0800004E0E8975904A2B411FA061B04C985941
2332;N070GAY_S01D;AD700BD0044289;7;;Rue Georges Brassens;;Arc-lès-Gray;70100;70026;894220.907897667;6709480.92528127;0165;ADRNIVX_0000000278282144;894210.501365947;6709498.00474296;2018700026000AC0256;894229.321889508;6709481.44147753;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A08000084F6D7D0194A2B41F3CE373B3A985941
2333;N070GAY_S01D;AD700BD0044290;15;;Rue Georges Brassens;;Arc-lès-Gray;70100;70026;894148.179170762;6709402.13582713;0165;ADRNIVX_0000000278282152;894140.79593735;6709414.14556204;2018700026000AC0264;894156.131515435;6709399.9885985;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A0800002445BC5B88492B414364B18826985941
2334;N070GAY_S01D;AD700BD0044291;17;;Rue Georges Brassens;;Arc-lès-Gray;70100;70026;894133.119181857;6709382.48437819;0165;ADRNIVX_0000000278282154;894125.389682982;6709396.52573376;2018700026000AC0265;894138.840492473;6709383.29946361;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A0800008667053D6A492B41620D009F21985941
2344;N070GAY_S01D;AD700BD0044292;16;;Rue Georges Brassens;;Arc-lès-Gray;70100;70026;894096.387501602;6709414.07362321;0165;ADRNIVX_0000000278282153;894119.922647032;6709402.34926336;2018700026000AC0266;894103.50492967;6709415.34129716;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A0800002B9C66C620492B41203EB68429985941
2346;N070GAY_S01D;AD700BD0044293;14;;Rue Georges Brassens;;Arc-lès-Gray;70100;70026;894116.406267341;6709437.94921538;0165;ADRNIVX_0000000278282151;894137.508271279;6709422.48549514;2018700026000AC0263;894124.509214471;6709436.92359043;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A080000E14502D048492B41D9F1BF7C2F985941
2396;N070GAY_S01D;AD700BD0044294;12;;Rue Georges Brassens;;Arc-lès-Gray;70100;70026;894136.057716278;6709457.41700591;0165;ADRNIVX_0000000278282149;894154.203801743;6709444.48224302;2018700026000AC0261;894142.256943355;6709457.8624545;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A080000EAFC8C1D70492B418F39B05A34985941
2345;N070GAY_S01D;AD700BD0044295;10;;Rue Georges Brassens;;Arc-lès-Gray;70100;70026;894161.586234055;6709477.61943005;0165;ADRNIVX_0000000278282147;894170.773977926;6709465.69691171;2018700026000AC0259;894161.37782991;6709479.76895389;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A080000BADE262CA3492B41F1BDA46739985941
2328;N070GAY_S01D;AD700BD0044296;8;;Rue Georges Brassens;;Arc-lès-Gray;70100;70026;894178.850123775;6709501.67868062;0165;ADRNIVX_0000000278282145;894194.370920404;6709491.03130903;2018700026000AC0257;894182.067658456;6709501.66009897;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A080000646C43B3C5492B41D4806F6B3F985941
2310;N070GAY_S01D;AD700BD0044297;6;;Rue Georges Brassens;;Arc-lès-Gray;70100;70026;894202.174740736;6709520.04452075;0165;ADRNIVX_0000000278282143;894212.465006463;6709511.74013441;2018700026000AC0255;894203.524140499;6709523.90288465;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A080000299E7759F4492B418A6DD90244985941
1273;N070GAY_S01D;AD700BD0044298;3;;Place Accarier;;Arc-lès-Gray;70100;70026;894413.0145854;6709640.52443198;0005;ADRNIVX_0000000278282085;894452.599576424;6709658.07945682;2018700026000AB0574;894411.068446407;6709651.97993401;;;;;8;0;8;0;8;0;;7;I;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A080000CDBC77079A4B2B41284B902162985941
1979;N070GAY_S01D;AD700BD0044299;2;;Place Accarier;;Arc-lès-Gray;70100;70026;894469.765031393;6709634.46370474;0005;ADRNIVX_0000000278282084;894464.319775144;6709636.23303115;2018700026000AB0337;894469.143406787;6709630.88619532;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A080000DE31B2870B4C2B41A456AD9D60985941
1713;N070GAY_S01D;AD700BD0044300;10;;Rue de la Gendarmerie;;Arc-lès-Gray;70100;70026;894471.050640202;6709613.8939638;0140;ADRNIVX_0000000278282122;894472.722396442;6709607.49805468;2018700026000AB0338;894472.78147643;6709614.4730441;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A0800003A83ED190E4C2B41EDB336795B985941
1994;N070GAY_S01C;AD700BC0044301;11;;Rue du Repos;;Arc-lès-Gray;70100;70026;894453.694921282;6709477.61943005;0320;ADRNIVX_0000000278282172;894455.313609184;6709482.88688518;2018700026000AB0409;894442.613683235;6709464.72770253;;;;;5;0;5;0;5;0;;1;I;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A080000E3B8CC63EB4B2B41EFBDA46739985941
1885;N070GAY_S01C;AD700BC0044302;6;;Rue du Repos;;Arc-lès-Gray;70100;70026;894478.213317852;6709481.65991488;0320;ADRNIVX_0000000278282166;894471.761625529;6709475.53325717;2018700026000AB0288;894475.645776994;6709480.85344573;;;;;1;0;1;0;1;0;Aero-souterrain ENEDIS;9;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A08000059FF376D1C4C2B419D0B3C6A3A985941
1615;N070GAY_S01D;AD700BD0044303;19;;Rue du Repos;;Arc-lès-Gray;70100;70026;894378.945951963;6709516.27952352;0320;ADRNIVX_0000000278282177;894392.297143569;6709531.17668328;2018700026000AB0614;894376.990545358;6709508.92894561;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A080000D1D053E4554B2B419BB6E31143985941
2495;N070GAY_S01D;AD700BD0044304;4;;Place Accarier;;Arc-lès-Gray;70100;70026;894467.744788979;6709653.19686167;0005;ADRNIVX_0000000278282087;894462.504140499;6709647.95540564;2018700026000AB0352;894469.1628243;6709663.73886085;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A0800002AFB547D074C2B41B061994C65985941
2494;N070GAY_S01D;AD700BD0044305;13;;Rue Roger Salengro;;Arc-lès-Gray;70100;70026;894417.142058009;6709681.77888222;0340;ADRNIVX_0000000278282201;894409.801813429;6709696.69348285;2018700026000AB0573;894416.9183154;6709685.93813721;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A080000CBD3BB48A24B2B41D034D9716C985941
2504;N070GAY_S01D;AD700BD0044306;17;;Rue Roger Salengro;;Arc-lès-Gray;70100;70026;894402.572783158;6709714.17920987;0340;ADRNIVX_0000000278281263;894413.185653462;6709708.47472934;2018700026000AB0592;894403.270663281;6709718.41894495;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A08000084D54325854B2B41B12C788B74985941
;N070GAY_S01D;AD700BD0044307;15;;Rue Roger Salengro;;Arc-lès-Gray;70100;70026;894370.498633299;6709701.45827586;0340;ADRNIVX_0000000278282202;894394.006937778;6709686.39599083;2018700026000AB0595;894368.949467928;6709701.1996209;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-06-08 00:00:00;;;;;;;;;;01010000206A08000023DD4CFF444B2B414664545D71985941
1456;N070GAY_S01D;AD700BD0044308;19;;Rue Roger Salengro;;Arc-lès-Gray;70100;70026;894375.262993481;6709733.7499833;0340;ADRNIVX_0000000278281264;894388.02673528;6709756.33526166;2018700026000AB0591;894382.622445947;6709733.06250206;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A080000DC14A7864E4B2B41F9B9FF6F79985941
1688;N070GAY_S01D;AD700BD0044309;26;;Rue Roger Salengro;;Arc-lès-Gray;70100;70026;894479.204984208;6709708.96047087;0340;ADRNIVX_0000000278282209;894466.504058376;6709696.21358878;2018700026000AB0059;894476.847392798;6709705.6021436;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A080000AEB0F3681E4C2B41D05A783D73985941
2740;N070GAY_S01D;AD700BD0044310;28;;Rue Roger Salengro;;Arc-lès-Gray;70100;70026;894487.576880951;6709731.03183501;0340;ADRNIVX_0000000278281269;894482.025226261;6709726.39793936;2018700026000AB0054;894498.002944401;6709745.21174876;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A080000A5F05C272F4C2B41B59509C278985941
2737;N070GAY_S01D;AD700BD0044311;36;;Rue Roger Salengro;;Arc-lès-Gray;70100;70026;894473.877413554;6709727.98750892;0340;ADRNIVX_0000000278281277;894453.770646466;6709714.47011907;2018700026000AB0047;894488.174184863;6709748.74269343;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A0800006E593CC1134C2B419E5833FF77985941
2739;N070GAY_S01D;AD700BD0044312;34;;Rue Roger Salengro;;Arc-lès-Gray;70100;70026;894472.898880168;6709721.89885675;0340;ADRNIVX_0000000278281276;894462.864194951;6709740.66516089;2018700026000AB0052;894472.171824217;6709723.94023888;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A0800007C053ACC114C2B4171DE867976985941
2738;N070GAY_S01D;AD700BD0044313;30;;Rue Roger Salengro;;Arc-lès-Gray;70100;70026;894457.677249727;6709712.11352289;0340;ADRNIVX_0000000278281271;894456.01799208;6709707.98584538;2018700026000AB0049;894459.262562637;6709710.48379841;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A080000EA79C05AF34B2B4182F5430774985941
1163;N070GAY_S01D;AD700BD0044314;32;;Rue Roger Salengro;;Arc-lès-Gray;70100;70026;894465.591558204;6709714.67333339;0340;ADRNIVX_0000000278281274;894460.732675016;6709718.25456564;2018700026000AB0050;894464.297707925;6709715.96463368;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A08000086B7E02E034C2B41F0E417AB74985941
2736;N070GAY_S01D;AD700BD0044315;38;;Rue Roger Salengro;;Arc-lès-Gray;70100;70026;894459.253775737;6709734.55183705;0340;ADRNIVX_0000000278281278;894460.80587076;6709732.15054331;2018700026000AB0040;894460.458813787;6709733.45160362;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-08 00:00:00;;;;;;;;;;01010000206A080000B5E4EE81F64B2B41564C51A379985941
