;N070RIO_S02D;AD700100403391;17;;Rue du Pays Neuf;;Rioz;70190;70447;931547.063411971;6707033.07858224;0157;ADRNIVX_0000000278287078;;;2018700447000AH0141;931523.638465189;6707042.43330383;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000AB887720B66D2C41CA7D0745D6955941;
;N070RIO_S02D;AD700100403393;13;;Rue du Pays Neuf;;Rioz;70190;70447;931525.571564889;6707009.63293087;0157;ADRNIVX_0000000278287074;;;2018700447000AH0139;931505.31540627;6707020.69384447;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800003727A4248B6D2C4180F08168D0955941;
;N070RIO_S02D;AD700100403394;11;;Rue du Pays Neuf;;Rioz;70190;70447;931507.429096574;6706991.21134766;0157;ADRNIVX_0000000278287072;;;2018700447000AH0135;931505.832662309;6706991.67761439;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000CF8BB2DB666D2C4158B886CDCB955941;
;N070RIO_S02D;AD700100403395;1;;Rue du Pays Neuf;;Rioz;70190;70447;931481.750526035;6706962.6020707;0157;ADRNIVX_0000000278287057;;;2018700447000AH0129;931489.439431192;6706977.76178628;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000CFF24480336D2C418F5388A6C4955941;
;N070RIO_S02D;AD700100403396;3;;Rue du Pays Neuf;;Rioz;70190;70447;931489.984415501;6706963.02074305;0157;ADRNIVX_0000000278287060;;;2018700447000AH0130;931490.902720586;6706965.26571772;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000004F05F8436D2C41A7DA53C1C4955941;
;N070RIO_S02D;AD700100403397;5;;Rue du Pays Neuf;;Rioz;70190;70447;931496.96228793;6706964.27676009;0157;ADRNIVX_0000000278287062;;;2018700447000AH0131;931497.53715566;6706966.60285535;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000ED00B1EC516D2C41F06FB611C5955941;
;N070RIO_S02D;AD700100403398;7;;Rue du Pays Neuf;;Rioz;70190;70447;931502.544585874;6706965.53277712;0157;ADRNIVX_0000000278287065;;;2018700447000AH0132;931504.742016553;6706967.67968469;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000ABF5D3165D6D2C4138051962C5955941;
;N070RIO_S02D;AD700100403399;9;;Rue du Pays Neuf;;Rioz;70190;70447;931514.071986678;6706981.35306661;0157;ADRNIVX_0000000278287070;;;2018700447000AH0134;931509.230892626;6706982.60584486;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A0800001670DB24746D2C41B4A49856C9955941;
;N070RIO_S02D;AD700100403401;85;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931438.348159526;6707036.427961;0033;ADRNIVX_0000000358328459;;;2018700447000AH0263;931440.11001726;6707044.92240193;;;;;2;1;2;2;4;2;;7;I;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;KINE;sup intérim;Maison médicale;Entreprises;;;;01010000206A08000027F741B2DC6C2C418DB6631BD7955941;
;N070RIO_S02D;AD700100403402;87;;Rue du Général Charles de Gaulle;;Rioz;70190;70447;931439.464619115;6707024.70513532;0033;ADRNIVX_0000000278286964;;;2018700447000AH0125;931439.944268032;6707025.95920254;;;;;3;0;3;0;3;0;;7;I;;;;;;;f;C;;2018-08-14 09:06:29.989681+02;;;;;;;;;;01010000206A080000808EE2EDDE6C2C41E8EF202DD4955941;
