;N070GAY_S01F;AD700020605269;7;B;Rue des Violettes;;Arc-lès-Gray;70100;70026;895449.981248702;6709830.05543702;0390;ADRNIVX_0000000278281123;895423.222695376;6709823.05820355;2018700026000AS0322;895452.581241619;6709836.19745568;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;C;;2018-06-13 00:00:00;;;;;;;;;;01010000206A080000D73A66F6B3532B41B5478C8391985941;
2120;N070GAY_S01F;AD700020605272;6;;Rue Charles de Gaulle;;Arc-lès-Gray;70100;70026;895732.705480927;6709851.86708705;0063;ADRNIVX_0000000278281071;;;2018700026000AS0152;895726.632242596;6709848.40918245;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-13 00:00:00;;;;;;;;;;01010000206A080000C9CB3469E9552B41AD5A7EF796985941;
2104;N070GAY_S01F;AD700020605273;1;;Rue Charles de Gaulle;;Arc-lès-Gray;70100;70026;895621.715108177;6709849.13697697;0063;ADRNIVX_0000000278281065;895634.278369383;6709841.66951556;2018700026000AS0146;895627.716359345;6709849.00384217;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-13 00:00:00;;;;;;;;;;01010000206A080000B3A8226E0B552B410E3BC44896985941;
1227;N070GAY_S01F;AD700020605274;35;;Rue de Verdun;;Arc-lès-Gray;70100;70026;895583.645565255;6709848.38868129;0380;ADRNIVX_0000000326641744;895598.618816065;6709834.93884254;2018700026000AS0368;895576.692404592;6709843.20132095;;;;;2;0;2;0;2;0;;7;P;;;;;;;f;E;;2018-06-13 00:00:00;;;;;;;;;;01010000206A0800007187874ABF542B417B27E01896985941;
1354;N070GAY_S01F;AD700020605306;6;;Avenue Charles Couyba;;Arc-lès-Gray;70100;70026;895019.684149361;6709243.60055286;0060;ADRNIVX_0000000278282510;895024.00750628;6709255.42848605;2018700026000AW0224;895014.468056962;6709256.4267216;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-11 00:00:00;;;;;;;;;;01010000206A08000037D3485E57502B4146756FE6FE975941;
1529;N070GAY_S01F;AD700020605309;4;;Rue des Violettes;;Arc-lès-Gray;70100;70026;895437.821443837;6709903.48195101;0390;ADRNIVX_0000000278281119;895455.406512189;6709894.25131897;2018700026000AS0330;895439.977024137;6709908.0910068;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-13 00:00:00;;;;;;;;;;01010000206A080000604994A49B532B410D49D8DEA3985941;
1448;N070GAY_S01F;AD700020605312;48;;Rue de Verdun;;Arc-lès-Gray;70100;70026;895636.213337054;6709881.0330805;0380;ADRNIVX_0000000278281093;895627.000643283;6709874.99718853;2018700026000AS0081;895634.88006109;6709870.34437913;;;;;1;0;1;0;1;0;;0;P;;;;;;;f;E;;2018-06-13 00:00:00;;;;;;;;;;01010000206A080000B0833A6D28552B41ACFD1D429E985941;
2068;N070GAY_S01F;AD700020605313;37;;Rue de Verdun;;Arc-lès-Gray;70100;70026;895598.985626777;6709866.72192554;0380;ADRNIVX_0000000278281080;895607.475377743;6709859.01617868;2018700026000AS0032;895594.232490171;6709865.84054206;;;;;1;0;1;0;1;0;;7;P;;;;;;;f;E;;2018-06-13 00:00:00;;;;;;;;;;01010000206A080000A812A4F8DD542B41320734AE9A985941;
1328;N070GAY_S01F;AD700020605314;39;;Rue de Verdun;;Arc-lès-Gray;70100;70026;895604.784918327;6709887.58066773;0380;ADRNIVX_0000000278281081;895614.770276663;6709880.15226852;2018700026000AS0273;895595.245245935;6709895.12367671;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-13 00:00:00;;;;;;;;;;01010000206A080000A5D0E091E9542B4100A929E59F985941;
2118;N070GAY_S01F;AD700020605319;64;;Rue de Verdun;;Arc-lès-Gray;70100;70026;895717.245677905;6710076.6361911;0380;ADRNIVX_0000000278281105;895701.990066163;6710074.6442405;2018700026000AS0069;895715.991248057;6710071.7500647;;;;;1;0;1;0;1;0;;1;P;;;;;;;f;E;;2018-06-20 00:00:00;;;;;;;;;;01010000206A0800008B7EC97DCA552B41E25AB728CF985941;
